,benchmark,Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29
0,org.eclipse.collections.impl.jmh.GroupByListTest.groupBy_2_keys_serial_lazy_jdk,47.209577410116495,47.18266734570782,48.3681721775526,46.92715638296142,45.947833170624726,48.547539889628595,47.334981566318405,48.19691191841035,47.16818328606372,47.37682504684665,45.82934786961076,46.289007384890375,47.48561877755006,47.198723275322045,48.33915330820084,46.65081538603871,49.99130617537616,44.99852841312531,45.77990465370556,47.59959487350142,43.71158757935915,47.445705862339224,47.45772797301908,48.03412138514796,44.41927168124788,45.97953988542488,48.239192298400695,47.966027533373186,46.81885905161962,49.15310232002437
1,org.eclipse.collections.impl.jmh.NoneSatisfyTest.process_all_parallel_lazy_ec,2438.551393176192,2372.9271474322486,2425.6583387460128,2347.2103483450114,2434.4750837591346,2412.912814221284,2417.911886457033,2531.307684816895,2453.0601537249963,2466.135873388372,2393.0886400532086,2447.413288954479,2507.6466700765395,2513.2874396578986,2414.4756787276515,2414.9672144050974,2503.508521221148,2437.994887847587,2466.08527225256,2470.777296322478,2393.122468315216,2452.3033790837103,2442.846019083353,2491.0236980640652,2574.5374644807903,2445.1706494642854,2549.8283506550906,2492.1494693644204,2432.4653222299858,2513.07972528308
2,org.eclipse.collections.impl.jmh.CountTest.serial_lazy_streams_ec,1226.6281734284169,1226.199136236747,1209.013454693078,1140.0863997441697,1137.7185113745084,1138.0865137216747,1143.3682227415784,1140.5348533896724,1197.3180962139356,1163.9790064746392,1153.5042457917393,1147.3658577746032,1143.4060497236287,1140.468037807509,1146.8025206059517,1137.2417656603395,1140.7785064451887,1138.9986527514295,1142.878769134564,1143.4648950200074,1151.6212398355667,1144.7431951800525,1142.7196006071226,1141.9480682721055,1138.9316456705483,1139.1674941169642,1139.6368421842328,1145.4853151201514,1214.8969633736392,1201.3742510062466
3,org.eclipse.collections.impl.jmh.CountTest.serial_lazy_streams_ec,405.58717917348594,408.72604891335953,413.6922638398516,405.96317873372567,409.95864378197393,407.0386780303166,407.2882023658471,402.0474238121454,402.43342243565473,402.2790772747323,402.22060225684464,379.8517548757729,381.58734114642607,386.010562020998,386.024943455575,381.25203421539,378.13295097487133,376.4177664093622,376.4671059175014,374.9766010851157,377.54396690763605,379.4440196502075,378.36156140360345,376.82198552581775,377.45350507503764,377.43447822081293,376.499867741189,375.7025529075401,377.59878165935027,377.68265252889523
4,org.eclipse.collections.impl.jmh.CountTest.serial_lazy_streams_ec,419.3034886853924,420.21699622399194,421.2649688782668,410.8935871896832,417.2125088862022,414.13580294148346,408.98808128030817,408.44243890263596,414.6592786173529,415.91980359123096,401.287317736573,382.82980076151784,380.620058967218,380.45627547937397,382.04116073560897,378.0988528057814,390.2493993784776,386.90615204376024,388.0218175630798,385.3586291363142,387.9164668438628,389.97074634446295,388.67237833549154,387.8780550182828,384.88625648905105,386.315316366929,388.9346523665133,385.55012430740305,386.294800685493,382.4009410106381
5,org.eclipse.collections.impl.jmh.CountTest.serial_lazy_streams_ec,409.6923259794973,408.5123665497845,409.80007083943957,409.3804109356571,409.1960108594713,409.7704089180465,410.46178075859495,411.0477532103371,411.74014338418766,411.4469638497155,401.0607918270914,391.7120649958077,391.20833008919004,394.25333189404586,392.568493814989,390.828936910117,387.6705556234784,391.2418948839442,391.94340102123215,391.4564279102246,392.1855921056605,390.081956548296,391.2089660815679,391.7870578283539,393.2799056725533,394.7413228532037,394.88452076051783,396.75637452551723,395.03030291918185,395.0519511671734
6,org.eclipse.collections.impl.jmh.CollectTest.parallel_eager_ec,172.65524390817185,169.51402110047715,172.11013295572437,172.37282715669366,172.33958694753562,173.71536320821463,171.9273634397845,172.20283810523475,171.35583861740196,172.52111089725918,172.33507733077866,171.1443106220203,172.81058283858238,171.44188465984067,172.4019543433724,172.52021386686704,172.21384637450808,174.06827340633197,173.57393448525463,172.54419569219837,173.2208038030066,173.6183751789256,171.71648800762446,171.7832154227658,172.289991223269,172.61459631361214,173.15135284042609,173.1322392291889,173.29796008570906,171.93603188708053
7,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_jdk,10.131285688106038,10.649879933999115,10.341883719079926,11.124995892600948,10.797385961889168,11.160813630091292,11.11721340569704,10.962222908240346,11.45839306020716,10.96290503748277,10.987191363039987,11.073517670712295,12.12040638352998,11.6187006425978,10.939328188607066,11.191905465360595,11.092651985807315,10.596946568899392,10.65786632717753,11.323375808506661,11.095417494834091,10.529579666962011,11.181421129553872,10.990508794434286,11.320364480910728,11.034723615850691,11.029750866876,11.493385189035385,11.216238913116186,11.708171081188047
8,org.eclipse.collections.impl.jmh.IntIntMapSmallStressTest.jdkGet,10542.730117614603,10472.328367692466,10541.854385058412,10448.015399924741,10543.131593880007,10549.2550327081,10472.394044770723,10573.919751261725,7463.475026630102,9773.931924861172,9839.357572093528,9819.75111423354,10873.910879960174,9804.603687170495,9812.636795061668,9931.15525593393,9870.820587964994,9760.800417150333,9793.326669618156,9837.374156093563,9873.609409046336,9814.035763520445,9949.687579809994,9744.289483351971,9793.399541321087,9825.17248695873,9848.549054635887,9802.104001171549,9846.19307493893,9838.189185638266
9,org.eclipse.collections.impl.jmh.IntIntMapSmallStressTest.jdkGet,2242.9502051001045,2237.3732625269545,2242.070135042543,2239.5130850650453,2238.676350082716,2234.4557826529444,2225.115839095756,2242.4811145373883,2238.455030215254,2233.7401825106713,2240.9432943942447,2232.0360238179614,2229.7934007222493,2247.4127195925926,2228.9951586225156,2234.6865204096034,2235.386393141242,2238.4003952093344,2219.327852147371,2236.5425867832364,2231.2089427190303,2238.374949463987,2246.515803955742,2241.371687481707,2236.60885289737,2237.5916686091705,2243.349009281044,2250.556023810959,2228.551303480557,2236.90626915351
10,org.eclipse.collections.impl.jmh.IntListJMHTest.sumJDKIntStream,8360.69123686939,8328.438571627448,8350.753530244801,8387.606705121596,8372.78162948232,8363.676292272783,8183.6867258879165,8429.819778882948,8419.089795364043,8403.305407984892,8325.844323362842,8365.436098549253,8340.37207006759,8387.481944712543,8372.64310271672,8351.848622743713,8372.363080850988,8344.430475931156,8407.10428205544,8412.455158929177,8395.139544730353,8355.374537082182,8372.551975508388,8358.091124454944,8403.344866830837,8370.33236078705,8416.189625168445,8351.141920167704,8371.355874393601,8382.851858241962
