,benchmark,Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29
11,zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3,286692.8106668198,445009.395136782,498268.18492892856,474428.17418103013,456558.04476872366,529067.5819466318,545514.2957864555,512647.98111825273,498094.89574863634,499920.99326002353,501927.6845526892,551291.690249484,555190.2455350754,547527.455828524,510382.16684173647,549345.3250553276,459873.1788993273,556329.7203590414,513114.84812957025,557335.5788605873,558623.5834242342,554962.701120365,560121.8429769012,552210.7231968594,513275.35836795537,546246.9249509961,551374.175252143,506569.99669554713,555176.6764768404,556324.5106851886
12,zipkin2.codec.CodecBenchmarks.writeTenClientSpans_JSON_V2,75119.15867101873,75048.3824475727,81033.61875873225,79865.85064975433,78432.07837572458,77771.3187769313,82317.41571308246,82643.05210323693,78914.45812647711,76184.16481424424,81253.25081245901,81200.72107943139,78642.15102788204,76210.8326557602,81894.02962746004,82208.15742456731,82884.42444068177,78587.48912177746,82283.74888074037,76686.07749471763,83001.7323051967,83198.86767506434,83326.1263061359,81422.89709829733,80617.04449148545,75800.64142798874,82434.07615506426,82599.05435392295,82884.51169424116,82200.2123388394
13,zipkin2.SpanBenchmarks.padLeft_31Chars,22486666.551420454,29804841.717930604,33581831.256550156,30530181.760429293,32810899.956015475,32994023.949290644,34514760.61501372,35101090.68867946,30111838.17493037,30625537.6184863,33012841.45985137,33902639.07820727,28372496.647733256,32181908.95286122,33153776.089392345,36403673.85491075,31765472.475995496,34612873.20856942,30309802.342711665,35588810.14031297,34505215.03531182,31753368.505542673,33213992.46919468,34805105.561846256,32854243.9926193,35249557.209158,40742459.55854439,23954515.194821417,29015869.259835638,30161273.702695318
14,zipkin2.codec.JsonCodecBenchmarks.bytes_zipkinDecoder,177.09490512981162,209.5960714377237,214.67716622678046,199.4057099661536,202.74282032692966,221.67163625351623,224.42831080956407,218.61965994452606,204.56566046186887,205.63935805387592,224.61626586955165,226.32950224454308,225.87398902695605,220.49972537208185,206.44512916852858,221.65707168451203,205.98458436646004,224.26133519051223,224.96733402141285,216.81222955178444,219.4174733771155,200.1259154425214,201.6845454042178,218.7513479677812,225.5684271465302,224.02083851796377,224.39160748341342,216.8426552830015,216.55779374943512,207.36035199706865
15,zipkin2.codec.CodecBenchmarks.readClientSpan_JSON_V2,87922.26656047131,111176.5749405039,122853.4533467155,123068.19888826596,131772.33719561025,114795.54962899051,113252.49113303724,116822.39529687069,113320.19682221363,121541.22230363512,131373.97278411608,127482.37096944252,132500.36104164796,124644.90560453161,134630.826867411,141230.43733037502,135067.9338285661,136317.16548744278,137178.69619895297,137686.06884201316,128973.44087247884,131187.75088596635,144998.0484025128,147308.7771001287,142490.62176006666,146247.7462588719,137406.66694908688,124762.87679521488,147355.39254143919,132659.4022092717
16,zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder,461.66640549111247,553.8030863803297,597.9853122108868,592.0008728444923,559.0286307331808,550.3831646947019,543.2311668505478,611.5182760544499,593.4221753331233,562.9936487580251,562.503742885418,562.268192765874,609.3722557990103,601.2887802345549,485.91911843215263,554.645865270775,554.5621803679079,559.2466941437417,615.4645207004478,621.780229474411,588.5780812880081,578.531903473049,602.3310571512384,547.7639716934018,560.4195566525882,618.2636146487182,623.2462598144334,624.1699779407462,607.3655125804553,589.5092831163937
17,zipkin2.collector.MetricsBenchmarks.incrementBytes_longSpans_inMemory,74833961.48498663,74681603.47443056,74753557.48492678,74667989.03999086,74775764.9986929,74879586.26832163,63726370.353612304,74581755.42356613,73991986.17288366,74801306.19112584,74574323.51013796,74377965.28393853,74517757.32787853,74670509.83816269,73425242.99768734,67915143.54410288,74711255.2667388,74655927.78306079,74818211.31869225,74905973.38069221,74689910.83278129,74339164.79590145,75163579.36778644,74857750.9185769,74840344.74619256,75095375.66836801,75105273.32330358,75609638.36041667,75166365.26664943,74712162.57209814
18,zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT,280720.12766159,306615.51038324146,393755.6888364792,398190.98503502767,373423.55160595436,432336.7109344011,444949.1283514846,432490.32827970455,406951.6481825724,432354.8461131671,424526.5329892959,404832.0755093586,445312.05679180595,448429.1909175075,451089.31487350614,450482.90060844796,432225.79092304735,445120.7418429763,396864.15257581405,448708.7577919195,404548.07758139493,406944.12702524726,448832.47043197515,450011.9502349494,452666.5884878429,448593.20534594654,449020.62244335574,448480.64930881973,449009.91447667463,448188.24131145934
19,zipkin2.server.internal.throttle.ThrottledCallBenchmarks.execute,94598.63720279033,93224.4614153641,90169.10783506001,94034.89645374913,94438.46258868414,94841.76349987692,94666.60004328098,74827.89672879412,91523.68232968566,82095.84092851315,81993.28890455162,94196.35325198455,93353.55643691891,92285.91001026922,87150.1544050418,72242.4440574008,95321.88430211047,92117.63895083085,94543.24369564175,93814.58508666034,93185.07528103594,94609.83593792806,94836.12377027994,94598.61587500213,95070.65737752191,94076.05741023525,93991.76364400049,94790.73665514849,94738.85033744726,91854.8350174744
20,zipkin2.server.internal.throttle.ThrottledCallBenchmarks.execute_overCapacity,91517.70222300533,88613.55745183601,92272.0353642308,91919.6853377044,91370.03554904123,76657.65031595471,86552.47841739492,92315.75876560475,90495.92230525825,91630.97176524322,92887.77130833303,92637.55288683463,90305.03930620797,70436.66626107504,90474.57079946395,93506.50724992188,92762.47874312103,88097.28611665386,93195.33942614941,92156.43208114908,92919.71656770789,92149.41321784825,92132.65701778834,91819.66297745676,93011.96395782816,91886.75177673693,89458.15096764395,89619.45110402985,90737.43349780072,89833.1180423563
21,zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan,277865.4682780581,168255.7696692464,159437.77419736033,200000.0458433038,171619.60584184708,164647.01710076723,176892.02249552807,172224.22971652178,161597.22029120364,174331.45389987988,172867.67414399065,157464.22131846572,164892.19828723517,170842.94893635198,165670.08724111706,165928.97145345138,161412.14742709254,162643.21414042756,148899.49588591966,159747.0247621949,158657.24509132095,157784.9037021678,156174.85520045465,156055.45246492777,153952.2372975544,152521.94727705192,149638.53856283578,141129.0713574445,150693.96846126727,148561.68249341394
22,zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V1,54741.5199949753,52550.33407542235,51901.274039800395,53713.056948100566,54260.70423304093,54375.59741187693,53470.60155054587,51238.20619807762,54221.12497740553,54079.827850216796,54514.30605040426,51122.628825308115,54362.909766079545,54264.79243790374,54318.070506723074,54247.91224515891,52253.62075146863,52682.574139200166,54136.55240152927,54361.49350640788,54503.11245172655,53312.08434788546,53760.86128137042,54084.22564356494,53927.847229700885,50373.247115476006,53630.02902670083,53608.92183347743,53907.67000936345,53952.05043011049
23,zipkin2.internal.ReadBufferBenchmarks.readLong_8arity_localArray,143344699.3952248,143358706.03631988,136129002.6139137,142961666.51332915,143723107.16142142,143341813.27779195,143377863.22481075,143010145.20554635,142127095.8349131,141915914.60404187,137973763.56347072,143316875.5725764,143898960.42853436,143712621.58745527,143681959.70015,143009918.44019395,143355206.56235224,143555528.13354924,143976120.99140722,143908017.32407838,143779123.2192054,136374368.54106852,141686088.12540042,141951515.36191988,143255564.77562356,143276109.12429708,143169087.71288168,142721446.75760645,143035033.63180742,142430772.61303392
24,zipkin2.EndpointBenchmarks.parseIpv6_bytes,9256045.991143867,15569977.628166586,19970844.988682374,18012722.798609704,18388122.121031195,15713694.706387091,19090329.967748,16867226.071813166,17724907.13508908,10202566.763429295,8371726.635907877,8879466.216084143,13842600.242288254,18763726.485126108,18029262.044814505,19510930.5941357,21684003.22705821,22398056.760714836,20437765.2504118,10261755.236136507,9112950.504277978,10144813.89621944,10224893.569104007,10560983.856380269,10354520.323118925,10008748.33699207,9862119.4977019,14663287.00167445,19074640.7741863,21861615.686475687
25,zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese,7302048.793238058,9105607.404952725,10822253.951419175,10792191.477130372,9162467.963866442,10847554.618148064,11535991.433465691,11742265.01120013,10959274.381773842,10919613.181517687,10362710.899818316,10812503.8232983,11897259.428938217,11825486.188678892,11476830.236435069,11259768.889685178,10899010.317955993,10829824.267140709,10810214.209704142,11944710.346796941,11969683.051498799,11875811.909758477,11700338.751231983,11947859.864761475,10956402.289760567,12006274.232130973,10481763.167591734,8879101.664102405,8890507.73854748,10868427.295164905
26,zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese_jdk,1949243.7027633116,2320339.410575445,2702329.6244284757,2764966.698799311,2626610.593491269,2641205.4794802046,2676630.9911499787,2870370.7415383575,2780212.2691647215,2663853.1470798496,2633771.154681684,2662784.5785226044,2818147.4339112565,2915333.68886462,2887438.339428574,2814487.7718354356,2584325.8768561915,2698405.2403653217,2659893.2363974247,2920644.285805061,2900928.458717289,2919421.568972315,2935138.5929353773,2896324.389035383,2918986.67042208,2872348.6845235797,2931501.217174515,2795101.56611815,2930780.2709798915,2963087.3519765693
27,zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32,307256849.8933254,307160181.54014224,296061540.3290102,305587769.31250995,306251361.3977219,294718318.06191003,306218067.85347545,306259142.2753209,303747751.5192341,293184431.3798895,307292668.98046285,306522286.2759662,305087751.10222745,304534809.6540516,306366513.2513343,306074073.62087506,306743882.9966098,305576887.2267588,305812538.6623544,307304823.3218384,306995436.8533556,295428184.77578866,303056468.72458416,303943384.5532922,304708825.7126204,301416290.3937484,303889539.7235577,305378325.0004254,304585054.4546037,304684810.9540594
28,zipkin2.SpanBenchmarks.buildClientSpan,3618192.693533172,3037338.346794811,3102505.821264046,2362997.4637555797,2525934.476024621,2760359.4432908325,2861848.6374259787,3157853.912596521,2418161.8144377964,2310036.106739142,1790156.5940413668,2349871.723932083,2693406.8385304855,3180577.7061586287,2818093.162450745,3006883.6066733063,3182523.3726151073,3221728.2300128285,3388881.8838183684,3327388.716483336,3058231.654341941,3326752.6541876434,3345557.333661807,3375545.147078219,3459032.491325341,3294181.2234985074,2992172.9755895296,3235082.219705336,3057999.148032695,2903938.178579092
29,zipkin2.SpanBenchmarks.buildClientSpan_clear,2748944.2955169464,3083412.053086688,3034155.4944613697,2299272.0864044125,3045450.403082938,2891859.6153820073,2863679.4200828364,3054822.342889904,3168186.9948701295,3078579.175227369,2873967.2112345463,3097527.3443149365,3200033.200313958,3265189.2584872576,3187853.402340592,2973936.0155748078,2839940.374967484,3065982.685219558,3259098.0045143953,3272574.3145172447,3266640.9567796662,3273584.003918794,3208649.3846592964,3082674.5923759146,2884995.314345559,3271580.8390019406,3110921.955667116,3080265.373894161,3290635.6583814546,3271623.2248864016
30,zipkin2.SpanBenchmarks.buildClientSpan_clone,2130739.31533238,3757151.4199425974,3642776.8269569445,3958944.411570536,3589273.627863394,3961457.3187678293,3604304.2584491763,4111221.8747643484,4485234.256828161,4387230.808494537,4169740.366140047,4561646.636091039,4250872.754280577,4553852.074972391,4187480.9245130336,4088350.1888007177,4391882.742715397,4404054.534882614,4061777.1141117276,4043825.7936032386,3980103.484684645,3701530.15167466,3773115.778986755,4127535.2008459168,3710538.3004957587,5028390.619786945,4203778.258937755,3790435.8614347694,3698843.579017955,3945186.421809042
31,zipkin2.SpanBenchmarks.buildClientSpan_longs,3219482.407992377,6385905.838816581,4139085.503614424,4923905.665624391,3769793.353755093,5757840.571324063,4580066.602094794,2429357.880993313,2409500.436103821,2136753.7232720144,2605159.109356763,2627880.758551557,2746237.2498677643,2829063.5948387785,2908752.3369710557,3124579.1380076613,2907508.5159777706,3224903.4222668004,3003742.815054475,3292727.5192364133,3246364.621242539,3255078.0283096274,3323195.656056824,3268663.4202844705,3317935.489307631,3327553.0691711567,3317679.6052325307,3316698.1972027374,3317292.0885282047,3229350.998552198
32,zipkin2.internal.ReadBufferBenchmarks.readLong_localArray,142111713.74646938,143471257.00458634,144129358.3862088,144581855.3118305,146354333.68260524,145082396.4183792,145055545.7899959,145570071.97796935,143942802.5012587,143420140.6092072,143282180.25204763,143790162.88039756,143648834.0573174,143746451.65756652,143591701.17029276,143273517.990146,143885527.67390415,143530013.865988,143935323.00850382,143586804.32106984,143865222.39237884,142726365.10557267,143104145.50981796,143651110.47567585,143561480.6141341,144288413.68638837,144067081.37251788,144939648.22989407,144214690.6781961,144421341.5488701
33,zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_sameData,32736906.278035242,33504977.28140599,33715601.290901735,33447492.63887977,33720730.26137756,33762737.68751179,33650464.92724271,26113313.205479845,31915425.9294255,31786898.854014467,31765959.299993373,31696112.799379885,31810770.833984904,23447524.13661295,23519400.26072943,23868176.692556478,24070313.13557265,23516000.684001677,23428716.233215787,23483012.154182427,31317087.3864487,23529220.424241383,30976184.58145546,31897542.3715913,31950503.30931826,31894721.32085085,31880223.771657057,26209176.137796793,31844464.922773212,31840799.370176345
34,zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V1,262391.3961607389,256618.8903226985,300976.7054149444,314840.05978747783,320616.11216886796,318266.7803756759,297130.8848365816,312690.0042035346,292471.06650081504,316518.09556627175,296040.8005410667,318538.3493950887,321284.44745231053,318078.37738667754,320066.0494741869,295546.1943074131,314342.3932232513,291466.6739885271,319243.6669769386,288421.3444778106,315491.0354935057,314781.4553289745,314047.1146351497,313149.6989709252,293328.3751564418,307513.59369607497,285910.19913662516,314606.83080645284,285471.2120173058,312754.3593174334
35,zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData,1663664.3602027297,1664887.2518266058,1691010.9085070535,1694396.557632944,1680815.195882047,1686435.7464594818,1654855.6824449403,1664889.1613760144,2170561.8511372367,2739773.078331166,2690069.04322554,1579568.2310978847,1626567.3451075596,1617557.6222312618,1597199.4756776984,1639674.5007737677,1639018.884692886,1609269.2175930047,1644518.7148851398,1644860.0461229146,1648938.5519081943,1614869.1792474368,1639642.2558602472,1640293.4719556253,2272353.361980861,1646606.3183392962,1605054.5202096389,1729807.5943564693,1651906.7924176906,1555483.2270593075
36,zipkin2.internal.ReadBufferBenchmarks.readLongReverseBytes,135428419.69729137,135154169.04517648,135518170.02782282,135783668.8059854,135256744.52504838,134941588.4993311,140922109.07825026,141484328.8102328,134409466.53736866,135298463.89879093,135251617.45442113,135197551.97112146,134833965.33780333,135488486.19584087,134326138.17146605,137713706.81685576,137745665.91608196,136358615.6590388,135573258.37362003,135708165.2554101,135826755.7015712,134705381.84800905,135745791.03351393,134756664.08292526,135857220.90282384,135037878.80094424,135084478.22380427,135008224.8053936,133031884.69272742,134676218.03960603
37,zipkin2.codec.JsonCodecBenchmarks.bytebuffer_zipkinDecoder,147.58372446128217,189.26601536346368,200.23065834673946,196.26139731527678,185.15603269597116,138.32453446325624,204.94878910448514,200.26064391076142,185.52516910848578,185.52381888324288,198.91598189541526,180.48360032275653,185.53757690450269,200.97489798949456,183.68348671827883,186.3755409223669,203.60627697272284,180.44604237888956,180.44415135529005,199.09426464283987,200.12301093532867,183.85996857073715,185.0736038966471,203.0916994162682,205.13831629725507,200.8052603081186,182.2771244683976,177.06703397505248,205.17762939023964,204.60575621705618
38,zipkin2.collector.MetricsBenchmarks.incrementBytes_mediumSpans_inMemory,74602404.46199673,74663491.54843111,75283353.6935901,75438792.64943793,75518600.4297405,62996088.742837794,71929801.64909168,75432745.46794195,74912219.86754206,74768901.25141478,74892178.45724915,74807035.07129815,74833898.0432654,74832944.02323253,74755194.92804837,74782483.8569968,74918411.5847452,74889806.34409772,75142810.18306656,74870048.52393718,74836082.5148931,74942758.38378012,74597576.76589069,74724966.32259764,74965676.7590164,75165388.23781732,75039020.17638355,75419757.78773841,75343350.9378682,75047991.34142078
39,zipkin2.EndpointBenchmarks.parseIpv4_literal,22914521.01692538,24792104.77442152,10723890.924075212,11895535.795397263,11753717.036855437,11849689.967326809,11909407.327372395,11934632.147674255,11997750.312101953,11840314.673590455,11744329.009840969,11370071.986259986,11934338.828991394,11932108.958708081,11964582.938342147,12028885.261307854,11895656.439116955,17616982.172937326,11596605.7555207,17554280.42552566,24500556.795117974,15671393.235050483,19324825.311612904,11629017.593232285,11426106.21681054,11997750.484142201,11725597.198615815,10928957.679078918,11356946.376701456,11802607.585142098
40,zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder,350.59955535526035,433.52048737582277,465.24383571892275,448.97572250083687,415.78219018046684,436.3226483574634,472.4420693627645,439.9799188775202,421.58823577834755,437.09324400507273,471.2699856838871,464.2063037754552,432.1358117786544,433.38732077800347,477.25419820524405,482.9025542066024,449.3026885176582,441.1054835132998,444.40620761503754,438.95663081551567,473.19746514347355,464.63565316475695,448.5843323373852,399.9567494629223,439.0777803495761,436.7891989378735,404.91153382106666,457.772280721183,477.8699074379158,405.0795183665987
41,zipkin2.SpanBenchmarks.padLeft_17Chars,25710166.977672435,35471288.818308815,33382848.87650653,30932586.86476322,29567828.077134438,27238484.576040003,31873625.058573794,30123071.518098332,33730710.981221415,29806697.908728004,35771717.558461726,34165508.94503243,34291586.910007685,31949123.77914487,40436367.15843754,46076361.43903972,37783234.13506551,35874057.214984834,39248061.05422221,26173411.37276139,33989039.41506292,28892748.891273152,31232564.547605913,35213902.569034696,32700779.363546554,31811006.343140945,33576647.28198228,34101645.86611268,34517375.13591216,34291189.91033459
42,zipkin2.codec.JsonCodecBenchmarks.bytebuffer_moshiDecoder,139.32612439929267,159.86313745443437,153.82691792366407,144.5652254334223,140.752575692026,164.66590276324754,165.40684936035424,154.88674686033892,152.64254672129212,157.12756222171666,150.617868760728,163.87162771912205,153.67725456015822,153.8913663916591,165.3693525635137,153.65149766035412,153.15437511792203,167.1062140325633,139.94281043513638,154.44211507982388,153.49858979549788,153.6402110384779,155.75236715671778,152.23746628044597,155.10345164089384,147.25257215470057,159.40050998439764,150.8972679328132,155.59682978680598,153.8884396528927
43,zipkin2.EndpointBenchmarks.parseIpv4_bytes,11372727.202334765,6372854.183736401,14603856.427748518,15386130.252439419,10794480.652312182,6922695.90762144,14903678.576050475,13250753.331739513,14154805.098114187,13596039.671827316,13636970.138036016,14719790.449895144,14788467.375253655,14079102.58605506,15788169.163573325,15075291.08445273,15113365.448785964,6853446.304215269,6868348.258628901,10328135.754372027,6339416.7355579,13270856.570506996,14406283.762649298,15465981.829021623,13096961.04039888,14311426.231314667,15196255.566879876,8659290.055290766,13555905.154301371,14795008.917767938
44,zipkin2.codec.CodecBenchmarks.readChineseSpan_JSON_V1,40464.900314499,61152.29094056923,70454.41225744526,69740.89323497062,43972.8963104438,65989.09487089697,74151.68007174823,76431.36470597568,68966.80818856509,68779.710337224,70004.46012841318,70791.15425376916,77337.39053876587,78092.44770823343,76453.75245544274,71873.79747752793,71302.71159885018,73872.56357622198,76488.57496150277,71623.49754110345,71218.3693427724,78473.70680451645,78249.55650137503,78860.34842355295,79010.85547486825,79156.7247441388,78449.10848986285,77272.56011001699,78149.10296525634,67440.31950021531
45,zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_64,305883426.3851262,286474520.0915037,305951511.7357769,305022339.81841797,304124251.46979856,305923441.8836885,301843518.2388503,302222376.4493714,303006883.02960706,304228040.7906605,306374346.822842,309775588.5906502,295822517.78344494,307829718.3332564,309160371.4696188,307983765.5827036,306025094.57975537,307585976.31351125,304845570.4390125,303999898.4164529,305452898.8688724,305813273.3458551,301066221.4398976,304448473.72392124,304867463.5847297,281422893.1235885,304179921.3901979,287102922.6056958,303658050.1964037,306510005.49369854
46,zipkin2.collector.MetricsBenchmarks.incrementBytes_shortSpans_inMemory,74963263.01941967,75401808.23597002,71924599.53149396,75896422.57632637,64304219.10112825,75865939.05626671,75379122.5443988,75830924.57120155,75247414.94245009,75108882.83340229,75187105.02454787,75242332.63662072,75172208.74567288,75151030.6614769,74946029.31069078,75005773.41365676,75291723.59697995,68600542.75419886,74727628.00363879,74605680.67178449,74814219.09973942,75089842.85136756,72424251.51952024,75168172.56289099,71706182.06430925,74731705.86733226,74525818.84190474,73664059.76691702,74397058.52849676,74445929.4942782
47,zipkin2.SpanBenchmarks.buildClientSpan_longs,2716879.288214015,4907223.356402647,2720008.802167771,2023388.2876106568,2157797.7698289044,2751215.486013922,2718486.809080246,2625043.1656111567,2799541.1901539713,2480192.894482945,2915201.312161003,3061074.5902894316,3010164.53174111,2895202.9809908937,2984961.711026265,2839203.452752728,3201309.285213505,3279711.0856804615,2978390.998760865,3190176.549522616,3006113.6805683365,3083833.0606886162,3096142.3943771124,3176859.0682805562,6760852.454881691,3427813.6436549933,3430906.466676172,3230105.9666607147,3041021.722408019,3070852.953107564
