,benchmark,Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29
11,io.reactivex.rxjava3.internal.operators.observable.ObservableResourceWrapperTest._Benchmark.benchmark_f23d1ecb_onErrorDisposes,830966.7046158831,827269.5326080832,828877.1994587302,827771.4604686672,822209.2915468749,826707.2068391321,829813.8672788219,828509.2092306705,828520.0370934765,832027.2335485767,827259.0877455785,831078.8007006779,823533.4242819237,817423.410033895,821988.570452544,828130.8582030548,831957.3698893058,830180.7470996543,827461.8111605992,824561.4818414861,827794.4717919528,819371.3615281238,824602.0129978788,826740.6800113439,824272.8385596398,824964.8721707781,819233.1950655578,830671.4255974238,833951.7822391378,831847.581832074
12,io.reactivex.rxjava3.flowable.FlowableBackpressureTests._Benchmark.benchmark_450ec0fd_observeOnWithSlowConsumer,37.489593764350346,37.52974757170805,37.50665356930376,37.40427836671864,37.44787877352974,37.49210535890557,37.52270366728865,37.508729379444006,37.50186431142958,37.473046820781185,37.514252441936215,37.52234764374123,37.578229468095984,37.62184250753992,37.653544876286006,37.55809943942896,37.56908949378781,37.68104147661808,37.58900311793461,37.635996646319725,37.57793756960664,37.657672028639524,37.592065453824425,37.5728853042559,37.59257364168524,37.705156011205126,37.58430718921846,37.58137846969236,37.55938098597692,37.62559206035054
13,io.reactivex.rxjava3.internal.operators.flowable.FlowableGroupByTest._Benchmark.benchmark_1e145854_groupByEvictionCancellationOfSource5933,95138.88276491272,116333.6519191614,147431.0249400634,164819.0248517824,166229.47057938564,170419.16216046814,173660.52740189503,167422.53262020007,166125.91242435298,169160.85884084625,169169.88001492916,170128.9379477858,172945.3831336131,172319.99614488956,175028.94872797444,183367.44408634628,183691.0843552665,179877.92911579055,183631.076650562,184979.04369124217,187767.16930601982,185144.55670933131,174257.87679481533,183191.4947715691,184436.76428062085,181151.13790518255,180552.50554627157,185928.31177175906,181085.66394627868,190354.60270851743
14,io.reactivex.rxjava3.schedulers.ExecutorSchedulerFairTest._Benchmark.benchmark_c07ac441_schedulePeriodicallyDirectZeroPeriod,910.1603806894555,907.9900154660966,908.9915854648933,908.9680615892199,912.7781602214961,909.6746575877377,914.2906092306229,916.6764975306095,916.5375912040985,916.1683765573997,915.8321426215717,916.7818911706173,916.0700963291462,916.6689221020598,915.6997292389864,915.1146531114396,915.4860781577349,914.2541551172719,915.4654267805474,914.2063235523511,908.2505933529186,914.9292686480993,915.6106814226484,915.3831708810682,912.4142683611115,915.2813631765764,914.5231365428199,915.0018363917042,915.93855975735,916.7170149577846
15,io.reactivex.rxjava3.internal.operators.observable.BlockingObservableToFutureTest._Benchmark.benchmark_1905aeea_toFuture,5113427.298030433,5081676.210451978,5191701.116901405,5165639.60497538,5155771.427660033,5197250.608457073,5208690.185522888,5118787.3284330955,5155768.897470094,5037255.967499222,5060071.916693592,5051820.831544519,5031858.685725356,5073629.30220381,5136300.268337586,5136012.52639028,5127400.132526265,5116389.626258821,5145142.185414496,5084476.098189277,5119082.616980739,5054563.53236078,5035735.895904719,5025673.665369875,5084093.6931673335,5140664.979846278,5156039.336475939,5179647.385424508,5146194.593504965,5167141.116944343
16,io.reactivex.rxjava3.internal.operators.single.SingleUsingTest._Benchmark.benchmark_aff6d29a_errorDisposeRace,40.9367265170894,50.973893720331134,65.80805409498623,58.62040043150417,70.58065884925628,26.99468890100929,60.43218427287554,73.99646481889327,53.29536829219461,38.521187000034566,40.78331575560819,38.9190802267741,51.51788501930503,53.005727321842855,51.54930361371642,58.62333959115624,46.954582147417106,45.95361478886104,59.951486597578885,74.3009506509432,60.863738687871766,53.698038906866145,71.7563591756187,31.65197056771091,58.27868310737687,50.16682931762379,66.5390966526112,65.40027878949752,47.97999718715268,62.81164978356486
17,io.reactivex.rxjava3.internal.operators.observable.ObservablePublishTest._Benchmark.benchmark_8b346ebc_disposedUpfront,2461488.778900637,2449163.1761776223,2467163.1095955465,2478092.4482550574,2442188.892031854,2481781.5931659895,2486669.020454208,2493168.797949256,2488534.0067381095,2475428.5263779704,2503317.963227393,2499101.9065799946,2503560.7297124155,2502293.9970756504,2475850.7734289356,2481431.348407401,2482530.158059756,2500964.638575804,2511915.2341398895,2541110.5427739834,2510808.1364302305,2527479.455843321,2505796.8143148706,2546131.503614687,2562097.0988152646,2513383.6181452777,2549697.450519047,2502659.5186024588,2563201.6078889607,2563266.3751365324
18,io.reactivex.rxjava3.internal.operators.maybe.MaybeIsEmptyTest._Benchmark.benchmark_6ab552bc_emptyToMaybe,5106491.1034836825,5093398.261912532,5152635.927622751,5170771.668653066,5110500.364777489,5075681.023867945,5119765.34890709,5152275.639438965,5089287.982271954,5051489.236729678,5035823.479441563,5079876.728416451,5082065.654765757,5118032.6399193695,5086780.198287315,5167697.646645057,5114916.64164003,5117775.264052092,5107758.278717195,5101970.316930147,5090122.181721391,5071421.340263165,5086017.900234695,5063676.887908141,5065819.787635667,5124610.07772269,5093746.769585128,5098646.091835467,5081407.724931061,5134280.307294942
19,io.reactivex.rxjava3.internal.subscribers.DeferredScalarSubscriberTest._Benchmark.benchmark_cc563aaf_doubleRequest,4416061.364206604,4445089.13484503,4430195.694661175,4429696.375254543,4416220.009845911,4444105.3617654275,4451865.706131407,4444076.190567925,4467954.956586952,4421101.852603653,4464582.006496267,4468107.90373238,4480784.406310818,4472946.660435891,4525179.955849295,4556996.522647408,4447765.8192084,4456223.344001186,4467243.46224035,4472617.956800462,4461151.284615387,4446266.543606375,4503536.95799326,4449905.709456327,4446039.163567311,4458376.744129967,4474266.407365273,4494536.667791214,4516259.239758318,4458347.298944601
20,io.reactivex.rxjava3.internal.operators.flowable.FlowableFromIterableTest._Benchmark.benchmark_2f80d3f9_nextThrowsFastpath,762999.0751980275,755645.774860196,763579.3134414384,767162.6804870815,764915.696587481,762137.7690432532,763629.3449618338,762873.3084689203,762718.1106792357,759586.0541686749,763459.9900646547,763559.4822923276,763215.7943399043,762983.2237166399,766610.0057864558,766023.4528847836,761682.2379253252,763700.181959319,764814.3983243901,767791.6696443795,766279.1236351471,765248.1789842409,763397.1768743797,762203.2345244349,757381.9568997095,763480.9744839645,764778.3028937203,765278.4016609554,765611.3872668229,761663.5953093724
21,io.reactivex.rxjava3.internal.operators.flowable.FlowableFromIterableTest._Benchmark.benchmark_22687a19_normalConditionalCrash2,770915.8821096891,757295.1068215268,775905.8733221196,784039.7006922145,781297.8082333707,780311.2250862535,762896.7876592298,775390.6504752696,789997.7125126836,777421.9150201452,776751.5641376295,723564.7028987602,724678.4444826911,741059.6412002514,738618.3122822162,742055.1282479536,744816.0686526095,759734.0856604374,771224.806698396,748921.12459712,771584.3770406647,759108.6753704511,767406.4531697575,766503.2991494463,762881.0120442066,774221.6383097403,756175.3513720612,771454.0155602321,776302.7418080327,782063.7197866869
22,io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_9da7c9d0_innerCancelledOnMainError,48984.1980952584,50891.68241303299,79688.42992960103,95392.10157078381,96544.56814443119,97611.0616105186,98024.33596749343,98147.43440316647,97517.6568561166,97007.11706682506,98649.47375512971,97896.8767129641,97670.21959030743,97197.36504645039,97354.58122542946,97780.61766590059,98311.81584911745,98142.97857026174,97808.17688318154,99037.09115003071,98314.02540862835,96791.36519388387,97238.27237404235,98063.16053491646,97350.34054024922,97063.37279489212,97798.18201600562,98874.76499606569,97504.97015250525,83546.17261859993
23,io.reactivex.rxjava3.internal.jdk8.FlowableCollectWithCollectorTest._Benchmark.benchmark_9f8bef36_error,1054305.9496812262,1049295.9248700175,1070821.302811955,1053913.462555207,1050142.682834024,1048444.6146162589,1073164.4444834122,1077646.4245044931,1047863.9840399361,1029392.6160284916,1062929.2895496897,1055615.4904234244,1066485.740817367,1046710.3731116487,1066107.673312176,1070600.9790432043,1070339.8620433956,1065410.5053180635,1061277.1463667434,1064552.8988318876,1077924.2535385895,1054425.554589854,1060677.570187123,1051228.0095436475,1073989.164987664,1038554.2502801019,1031169.4638850164,1004069.0648971386,1001520.8497706946,1011724.6510499212
24,io.reactivex.rxjava3.internal.subscribers.DeferredScalarSubscriberTest._Benchmark.benchmark_fc9dcf22_doubleComplete,4570308.749571984,4570517.260275871,4639077.924875938,4631315.482749243,4506999.685114494,4571202.817822324,4602305.145045127,4622818.062221226,4574974.725660222,4588129.629874872,4514766.516911965,4591780.507087713,4599240.982170744,4638924.71291421,4681066.632785796,4601286.684214666,4589353.231370408,4641060.95015569,4443925.10686996,4523546.898186147,4595946.839578221,4653654.8626546655,4709046.7302720435,4615241.729865414,4702474.743493382,4617779.679763814,4621091.775257076,4513914.413326982,4446356.544189432,4481131.768878955
25,io.reactivex.rxjava3.internal.operators.flowable.FlowableBufferTest._Benchmark.benchmark_b305588c_bufferExactBoundedOnNextAfterDispose,53877.05640421783,57623.85479222794,67374.61719660417,87013.42301046412,89211.56800344466,87127.10764140762,87648.21435072065,88988.86800470034,86317.35612624041,86967.5946906374,87085.49942417965,86381.28189048359,89262.60703005762,84564.49987535016,88869.70705993076,89631.64910048936,86738.1529936043,86061.0216862225,87959.23640019291,88473.0219201759,87560.55125256782,85931.42738492695,87821.57408039512,89133.36244186522,90695.36610165976,88982.25327836815,86253.41673228247,87687.85445357722,88689.48922656897,89814.40859124366
26,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMapSingleTest._Benchmark.benchmark_d41d093c_undeliverableUponCancelDelayError,319020.3279808584,317861.26109118445,320943.4794895584,318490.84903533757,318465.8449933671,321967.7034094714,319132.78998465004,319491.7791384936,319750.04408448946,316452.8156354448,324703.71831910586,326178.39758253004,326193.7545803624,327551.0496141514,324962.9377585547,324061.0446973125,324930.6335169697,321131.2003475008,324054.03269196895,325124.46441201196,324806.270874567,325846.3329376745,323907.78709081176,326374.84345360415,320135.7461661965,326058.6551956122,325606.95404853177,325226.6690680394,327422.411195493,324061.5915183456
27,io.reactivex.rxjava3.internal.operators.flowable.FlowableJoinTest._Benchmark.benchmark_6126b66c_resultSelectorThrows2,36934.96357664436,43252.91736457943,60326.48888178,81135.71420053246,81044.55402284706,81536.70281881142,78463.6472692625,77400.4551365552,77955.06694060635,75015.07983592864,78046.3898777963,78063.61477134544,79587.49737534342,79429.79953508734,78544.81212295807,77261.36765241661,74561.7453576864,73971.41338297566,75878.50526086237,77028.59590479711,78794.94766795554,78400.74440609873,80375.60531684099,80729.09216430632,81263.08932668323,78140.2429787689,78188.2319759389,79820.84054501851,80963.20708253325,81863.49025272166
28,io.reactivex.rxjava3.schedulers.ExecutorSchedulerFairTest._Benchmark.benchmark_3c34a479_disposeRace,691.9602890909694,704.9132760872263,735.2692394315446,661.3954243951192,681.4833415823795,686.2803060783792,695.9419399822706,678.4832508725375,707.8080137909513,719.2095074806044,708.7294729990499,701.8500792082805,709.6478436444221,701.3076452481511,705.6509187244126,736.8563402773306,712.9800714940217,732.8846161118086,705.3923623220333,708.2659022237902,718.7475945322377,717.704130060903,721.9491379612815,719.9416984013218,701.4243578636858,710.7771349488517,706.3551404513469,690.8056756726276,697.0724238494665,702.5509322543068
29,io.reactivex.rxjava3.internal.operators.flowable.FlowableBufferTest._Benchmark.benchmark_33a10eab_exactBadRequest,57118.17240251054,61533.64839308872,112764.88475629174,112266.15391919992,112400.09903615732,112205.43187408852,113064.98132491412,113208.70316056277,111121.1764024542,111929.38273489272,112865.75209056152,112808.36138686445,112993.6417095859,112943.56504038183,112852.70147723737,112197.50041512215,112617.70464812702,113108.68548752689,112886.09707309795,112879.79556203693,112789.02094121088,112748.67307619184,113128.3653643852,113112.5006109507,112525.4133649744,112477.37092119001,112851.38875555982,112927.41113726978,113056.15411070014,112984.25196832285
