,benchmark,Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29
0,org.eclipse.collections.impl.jmh.GroupByListTest.groupBy_2_keys_serial_lazy_jdk,24.935653720124794,29.908727555415094,32.10665502337957,30.147642545816975,24.93103116933861,30.387127495231624,31.622673672452613,32.44122076710906,32.38080784573551,31.846629390399276,28.20979039802781,27.926427408096956,30.980223007882397,32.52343309412197,32.857656772983965,32.96628495181807,33.1049994539233,32.66500789863152,31.636177848954695,31.105314843058874,29.732489978919457,29.624203821379307,30.265677013915198,31.447252831968104,29.85506182527019,31.169806206921628,29.074854386272413,31.76009369173743,31.249029418573578,26.666845104074646
1,org.eclipse.collections.impl.jmh.NoneSatisfyTest.process_all_parallel_lazy_ec,540.099766030778,552.7782257958822,539.0967346122567,546.0363114346752,533.195273433984,535.9188271755983,386.3057983617207,465.87261552894523,537.492916623671,532.6703681287612,507.1656156935515,504.7184824239579,527.5850490830456,533.8952342392713,458.65021454173166,388.1096372929766,449.4898384726202,513.8666762950314,520.8336556262325,529.1881602719991,512.2008739283136,527.2741154344085,488.74178745011255,484.82329693778837,519.6529032592282,527.3307403002709,534.5682730404636,510.7929245483881,490.7417103692899,543.483221370195
2,org.eclipse.collections.impl.jmh.IntListJMHTest.mapECBoxedEager,94.36904919764787,79.51934674193008,88.27509822487879,87.96939012356843,101.27218283222099,100.30145921353429,93.85523730655741,79.00034223047005,79.51172952114108,82.82673241663039,73.7479579464508,85.76104026761782,85.8587794795121,92.00110007990662,85.31953981195844,92.8748380603615,87.38527213687779,100.46604307426888,92.40917032596548,89.20232365273739,99.43331937266558,97.75611405741017,86.68891941335276,103.55634450849725,101.88215637371584,101.56225894521445,98.56742070916086,105.11189665346453,96.37756486918292,109.63367898340044
3,org.eclipse.collections.impl.jmh.CountTest.serial_lazy_streams_ec,320.46685787563007,302.3854404577509,325.78075346228894,318.85779293178814,322.3962594863328,314.33567324376077,310.78594918674236,314.4145337273788,311.6328815072062,308.1981783666397,296.30113643577306,334.16139491239437,325.8415564516543,333.53664722077775,334.32128599926074,330.0467862657904,333.6276958462574,331.58975649009096,331.7970723685046,330.2031982194885,336.7711476767348,329.08862361121425,336.5269233904583,337.5698270053411,323.1018434342326,333.02361339626134,331.35381003600446,327.499565598785,337.0338785686938,332.1932424674018
4,org.eclipse.collections.impl.jmh.CountTest.serial_lazy_streams_ec,151.3190179642225,154.17495048261162,152.33320966432188,127.80136039036702,155.10891371583153,152.0546884702648,151.19343984714885,154.31060932867248,155.9644702019367,155.6748197425046,153.35761393979524,154.12729350299912,152.96435480225784,155.53496181821575,154.79986282469693,144.57830484380446,152.29002951712226,155.8839747156471,154.73796317418768,151.8811027644418,152.21145440479071,151.80137336779768,150.99015789330872,147.91493949088706,153.2998106670194,153.78359403485462,151.7909780294018,150.5993653275987,154.67429803741933,155.478274769011
5,org.eclipse.collections.impl.jmh.CountTest.serial_lazy_streams_ec,152.32256473829216,152.19000825048892,154.39712708185476,154.94552750926732,155.96281422131167,154.63042786533686,153.08252073122026,154.88531501460497,155.33029823440162,154.59395449529345,154.91112810545042,153.25005720580828,152.1119190506418,151.4466972155047,155.52633319882068,153.03762777494137,154.29068829535953,154.4316382921696,152.31412225673228,153.3446459263313,143.6440474647894,152.9183856225726,155.0715827125818,146.22796838408877,152.13374936617276,150.54574312415144,149.60721866479474,152.01850226928252,153.83433417785736,148.70073590277653
6,org.eclipse.collections.impl.jmh.CountTest.serial_lazy_streams_ec,152.01954855342873,154.2078394177696,150.71291360224728,150.84976796183795,155.17461952623134,154.4374699405037,153.6603979204432,151.75324270197714,153.56173281823422,152.49951899608413,151.95924984776457,153.1483274488177,150.05089179706772,154.41986771995627,155.19702780500697,154.60607593240422,153.79815944809064,155.34427469894192,155.40921946724703,152.85396516783692,128.72920141478343,154.02531384311493,155.32746918170832,156.11572148996785,152.71300126448162,155.35027729247744,151.1980311278867,155.62455374098067,153.1649637631836,148.48968756958524
7,org.eclipse.collections.impl.jmh.CollectTest.parallel_eager_ec,38.213159744287296,46.99830036227788,45.60751778874896,34.85061857383532,45.846701193206044,62.62642523205551,46.81134215739616,35.9434521077453,47.95578941387198,44.330979903407325,50.66739077383567,48.00560000019594,53.308949793372435,54.84469846115548,54.49670613386824,50.25318728327685,61.70252275899542,59.00506323234331,51.22244174639405,59.0090062308898,57.29606405211562,57.109553045877995,55.339927895452604,50.84090148251381,47.352652776929496,53.72477453448234,50.90925819762536,54.90347316067024,47.73420409016334,55.59427525852855
8,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_jdk,1.9722314492705348,2.0255205406505383,2.047677026618972,2.064923792060192,1.9273014752519506,2.101252599540139,2.105274448075321,2.0804987780003183,1.9964613580906228,1.9772736418741317,2.035133230827969,1.9783844915436815,1.992426465559605,1.9945669167334106,2.103063244529254,2.1072410231916985,2.0633276068931075,1.9956159789314678,2.1282122289215657,2.0938833178998313,1.9815494070686495,2.016767401486939,1.9721975543860863,2.1182329615622897,1.99738982296369,2.1204562342533593,1.9702593462951254,2.08418835568537,2.149456915206564,1.9907013919932701
9,org.eclipse.collections.impl.jmh.IntIntMapSmallStressTest.jdkGet,4622.764899159294,4605.924124301981,4658.829439180193,4637.930986521396,4640.191921213023,4621.119499648985,4628.147576358505,4627.683425736458,4621.0629197399885,4617.038428402332,4610.449150126037,4660.730519710061,4610.130525677164,4601.208655599125,4641.461132763468,4578.002457842438,4668.731206726436,4670.082412790402,4638.636329053348,4650.580931035865,4588.480158723622,4670.08648153873,4882.937448396542,4899.3138864280445,4910.823375755164,4879.337307260504,4915.659059926823,4913.260843232799,4880.619126430559,4940.904237941433
